"ID_CLASSIFICACAO_PILOTOS","ID_RESULTADOS","ID_PILOTO","PONTOS_PILOTO","POSICAO_PILOTO","VITORIAS_PILOTO"
13692,425,14,4,9,0
13691,426,27,0,20,0
13690,427,9,8,6,0
13689,428,26,0,22,0
13688,429,25,0,14,0
13687,430,16,0,19,0
13686,431,19,0,17,0
13685,432,18,0,18,0
13684,433,24,0,21,0
13683,434,17,0,16,0
13682,435,11,1,12,0
13681,436,22,0,15,0
13680,437,5,3,11,0
13679,438,15,4,10,0
13678,439,23,1,13,0
13677,440,3,5,8,0
13675,441,21,8,7,0
13714,442,14,4,9,0
13713,443,27,0,21,0
13712,444,9,12,7,0
13711,445,26,0,15,0
13710,446,25,2,12,0
13709,447,16,0,20,0
13708,448,19,0,19,0
13707,449,18,0,18,0
13706,450,24,0,22,0
13705,451,17,0,17,0
13704,452,11,1,13,0
13703,453,22,0,16,0
13702,454,5,3,11,0
13701,455,15,4,10,0
13700,456,23,1,14,0
13699,457,3,5,8,0
13697,458,21,13,6,0
13736,459,14,4,11,0
13735,460,27,0,21,0
13734,461,9,12,7,0
13733,462,26,0,16,0
13732,463,25,8,8,0
13731,464,16,0,20,0
13730,465,19,0,18,0
13729,466,18,0,19,0
13728,467,24,0,22,0
13726,468,11,4,12,0
13724,469,5,8,9,0
13722,470,23,2,14,0
13721,471,3,5,10,0
13720,472,13,33,3,2
13718,473,2,26,5,0
13716,474,4,40,2,2
13759,475,20,1,16,0
13758,476,14,4,12,0
13757,477,27,0,22,0
13756,478,9,12,7,0
13755,479,26,0,17,0
13754,480,25,8,9,0
13753,481,16,0,21,0
13752,482,19,0,19,0
13751,483,18,0,20,0
13750,484,24,0,23,0
13748,485,11,4,13,0
13746,486,5,12,8,0
13744,487,23,2,15,0
13743,488,3,5,11,0
13742,489,13,39,3,2
13740,490,2,26,5,0
13738,491,4,48,2,2
13782,492,20,1,17,0
13781,493,14,4,12,0
13780,494,27,0,22,0
13779,495,9,17,6,0
13778,496,26,0,18,0
13777,497,25,8,9,0
13776,498,16,0,21,0
13775,499,19,0,20,0
13774,500,18,1,16,0
13773,501,24,0,23,0
13772,502,17,2,14,0
13771,503,11,4,13,0
13769,504,5,12,8,0
13767,505,23,2,15,0
13766,506,3,5,11,0
13765,507,13,47,3,2
13763,508,2,30,5,0
13761,509,4,50,2,2
13805,510,20,1,17,0
13804,511,14,4,12,0
13803,512,27,0,22,0
13802,513,9,22,6,0
13801,514,26,0,19,0
13800,515,25,8,9,0
13799,516,16,0,21,0
13798,517,19,0,20,0
13797,518,18,1,16,0
13796,519,24,0,23,0
13795,520,17,2,14,0
13794,521,11,4,13,0
13792,522,5,14,8,0
13790,523,23,2,15,0
13789,524,3,5,11,0
13787,525,21,17,7,0
13784,526,4,58,2,2
13828,527,20,1,17,0
13827,528,14,8,11,0
13826,529,27,0,22,0
13825,530,9,24,6,0
13824,531,26,0,19,0
13823,532,25,13,9,0
13822,533,16,0,21,0
13821,534,19,0,20,0
13820,535,18,1,16,0
13819,536,24,0,23,0
13818,537,17,8,10,0
13817,538,11,4,14,0
13816,539,22,0,18,0
13815,540,5,15,8,0
13814,541,15,7,12,0
13813,542,23,2,15,0
13811,543,13,59,3,2
13809,544,2,36,5,0
13832,545,2,42,5,0
13851,546,20,1,17,0
13850,547,14,8,11,0
13849,548,27,0,22,0
13848,549,9,28,6,0
13847,550,26,0,19,0
13846,551,25,13,9,0
13845,552,16,0,21,0
13844,553,19,0,20,0
13843,554,18,1,16,0
13842,555,24,0,23,0
13841,556,17,8,10,0
13840,557,11,4,15,0
13838,558,5,16,8,0
13837,559,15,7,13,0
13836,560,23,5,14,0
13835,561,3,7,12,0
13833,562,21,17,7,0
13830,563,4,73,2,3
13856,564,21,17,8,0
13875,565,29,0,24,0
13874,566,20,1,17,0
13873,567,14,8,12,0
13872,568,27,0,22,0
13871,569,9,29,6,0
13870,570,26,0,19,0
13869,571,25,13,9,0
13868,572,16,0,21,0
13867,573,19,0,20,0
13866,574,18,1,16,0
13865,575,24,0,23,0
13864,576,17,8,11,0
13863,577,11,4,15,0
13862,578,22,0,18,0
13861,579,5,19,7,0
13858,580,3,9,10,0
13857,581,13,69,3,3
13855,582,2,47,5,0
13853,583,4,79,2,3
13879,584,2,52,5,0
13899,585,29,0,24,0
13898,586,20,1,17,0
13897,587,14,8,12,0
13896,588,27,0,22,0
13895,589,9,33,6,0
13894,590,26,0,19,0
13893,591,25,13,9,0
13892,592,16,0,21,0
13891,593,19,0,20,0
13890,594,18,2,16,0
13889,595,24,0,23,0
13888,596,17,8,11,0
13887,597,11,4,15,0
13886,598,22,0,18,0
13885,599,5,21,7,0
13884,600,15,7,13,0
13881,601,13,69,4,3
13880,602,21,17,8,0
13877,603,4,89,2,4
13903,604,2,56,5,0
13923,605,29,0,24,0
13922,606,20,1,17,0
13921,607,14,8,12,0
13920,608,27,0,23,0
13919,609,9,33,6,0
13918,610,26,0,19,0
13917,611,25,13,10,0
13916,612,16,0,22,0
13915,613,19,0,20,0
13914,614,18,2,16,0
13913,615,24,0,21,0
13912,616,17,10,11,0
13911,617,11,4,15,0
13910,618,22,0,18,0
13909,619,5,22,7,0
13908,620,15,7,13,0
13905,621,13,77,4,3
13904,622,21,17,8,0
13901,623,4,95,2,4
13927,624,2,56,5,0
13947,625,29,0,23,0
13946,626,20,1,18,0
13945,627,14,13,11,0
13944,628,27,0,24,0
13943,629,9,35,6,0
13942,630,26,0,21,0
13941,631,25,13,10,0
13940,632,16,1,17,0
13939,633,19,0,22,0
13938,634,18,2,16,0
13937,635,24,0,20,0
13936,636,17,10,12,0
13935,637,11,4,15,0
13934,638,22,0,19,0
13933,639,5,30,7,0
13932,640,15,7,13,0
13929,641,13,80,4,3
13928,642,21,21,8,0
13925,643,4,95,2,4
13951,644,2,58,5,0
13971,645,29,0,23,0
13970,646,20,6,14,0
13969,647,14,14,10,0
13968,648,27,0,24,0
13967,649,9,35,6,0
13966,650,26,0,21,0
13965,651,25,13,11,0
13964,652,16,1,19,0
13963,653,19,0,22,0
13962,654,18,6,15,0
13961,655,24,3,18,0
13960,656,17,10,12,0
13959,657,11,4,17,0
13958,658,22,0,20,0
13957,659,5,30,7,0
13956,660,15,7,13,0
13955,661,23,5,16,0
13953,662,13,86,4,3
13952,663,21,21,8,0
13949,664,4,103,2,4
13972,665,8,110,1,6
13996,666,6,0,22,0
13995,667,29,0,24,0
13994,668,20,6,14,0
13993,669,14,14,10,0
13992,670,27,0,25,0
13991,671,9,39,6,0
13990,672,26,0,21,0
13989,673,25,13,11,0
13988,674,16,1,19,0
13987,675,19,0,23,0
13986,676,18,6,15,0
13985,677,24,3,18,0
13984,678,17,10,12,0
13983,679,11,4,17,0
13982,680,22,0,20,0
13981,681,5,30,7,0
13980,682,15,8,13,0
13979,683,23,5,16,0
13978,684,3,20,9,0
13977,685,13,94,4,3
13975,686,2,61,5,0
13973,687,4,109,3,4
12824,688,11,0,18,0
12823,689,33,0,17,0
12822,690,15,0,16,0
12821,691,22,0,15,0
12820,692,23,0,14,0
12819,693,26,0,13,0
12818,694,2,0,12,0
12817,695,24,0,11,0
12816,696,14,0,10,0
12815,697,13,0,9,0
12814,698,32,1,8,0
12813,699,3,2,7,0
12812,700,17,3,6,0
12811,701,31,4,5,0
12810,702,18,5,4,0
12809,703,8,6,3,0
12808,704,30,8,2,0
12807,705,4,10,1,1
12845,706,27,0,17,0
12844,707,35,2,10,0
12843,708,21,10,4,1
12842,709,11,0,21,0
12841,710,33,0,19,0
12840,711,15,0,13,0
12839,712,22,0,14,0
12838,713,23,1,11,0
12837,714,26,0,20,0
12836,715,2,0,18,0
12835,716,24,0,16,0
12834,717,14,0,15,0
12833,718,13,4,7,0
12832,719,32,1,12,0
12831,720,3,2,9,0
12830,721,17,3,8,0
12829,722,31,9,5,0
12828,723,18,11,3,0
12827,724,8,6,6,0
12826,725,30,11,2,0
12825,726,4,18,1,1
12867,727,34,0,22,0
12866,728,27,0,19,0
12865,729,35,5,9,0
12864,730,21,14,2,1
12863,731,11,0,20,0
12862,732,33,0,21,0
12861,733,15,0,17,0
12860,734,22,2,12,0
12859,735,23,7,7,0
12858,736,26,0,16,0
12857,737,2,5,8,0
12856,738,24,0,18,0
12855,739,14,1,14,0
12854,740,13,4,10,0
12853,741,32,1,15,0
12852,742,3,2,13,0
12851,743,17,3,11,0
12850,744,31,9,6,0
12849,745,18,11,5,0
12848,746,8,14,3,0
12847,747,30,11,4,0
12846,748,4,28,1,2
12889,749,34,0,22,0
12888,750,27,0,19,0
12887,751,35,5,11,0
12886,752,21,15,4,1
12885,753,11,0,20,0
12884,754,33,0,21,0
12883,755,15,0,17,0
12882,756,22,2,12,0
12881,757,23,7,8,0
12880,758,26,0,16,0
12879,759,2,5,10,0
12878,760,24,0,18,0
12877,761,14,1,14,0
12876,762,13,9,7,0
12875,763,32,1,15,0
12874,764,3,2,13,0
12873,765,17,6,9,0
12872,766,31,15,5,0
12871,767,18,13,6,0
12870,768,8,18,3,0
12869,769,30,21,2,1
12868,770,4,36,1,2
12911,771,34,0,22,0
12910,772,27,0,19,0
12909,773,35,6,11,0
12908,774,21,18,4,1
12907,775,11,0,21,0
12906,776,33,0,20,0
12905,777,15,0,16,0
12904,778,22,6,9,0
12903,779,23,7,8,0
12902,780,26,0,17,0
12901,781,2,5,12,0
12900,782,24,0,18,0
12899,783,14,1,14,0
12898,784,13,15,5,0
12897,785,32,1,15,0
12896,786,3,4,13,0
12895,787,17,6,10,0
12894,788,31,15,6,0
12893,789,18,13,7,0
12892,790,8,23,3,0
12891,791,30,31,2,2
12890,792,4,44,1,2
12933,793,34,0,22,0
12932,794,27,0,19,0
12931,795,35,6,12,0
12930,796,21,24,4,1
12929,797,11,0,21,0
12928,798,33,0,20,0
12927,799,15,0,16,0
12926,800,22,8,8,0
12925,801,23,7,9,0
12924,802,26,0,17,0
12923,803,2,6,10,0
12922,804,24,0,18,0
12921,805,14,1,14,0
12920,806,13,20,5,0
12919,807,32,1,15,0
12918,808,3,4,13,0
12917,809,17,6,11,0
12916,810,31,15,7,0
12915,811,18,16,6,0
12914,812,8,27,3,0
12913,813,30,39,2,2
12912,814,4,54,1,3
12956,815,36,0,23,0
12955,816,34,0,22,0
12954,817,27,0,19,0
12953,818,35,6,13,0
12952,819,21,27,3,1
12951,820,11,0,21,0
12950,821,33,0,20,0
12949,822,15,0,16,0
12948,823,22,13,8,0
12947,824,23,8,9,0
12946,825,26,0,17,0
12945,826,2,8,10,0
12944,827,24,0,18,0
12943,828,14,7,11,0
12942,829,13,20,6,0
12941,830,32,1,15,0
12940,831,3,4,14,0
12939,832,17,6,12,0
12938,833,31,23,5,0
12937,834,18,16,7,0
12936,835,8,27,4,0
12935,836,30,43,2,2
12934,837,4,64,1,4
12979,838,36,0,23,0
12978,839,34,0,22,0
12977,840,27,0,19,0
12976,841,35,7,12,0
12975,842,21,32,4,1
12974,843,11,0,21,0
12973,844,33,0,20,0
12972,845,15,0,16,0
12971,846,22,13,8,0
12970,847,23,8,10,0
12969,848,26,0,17,0
12968,849,2,10,9,0
12967,850,24,0,18,0
12966,851,14,7,11,0
12965,852,13,24,6,0
12964,853,32,1,15,0
12963,854,3,4,14,0
12962,855,17,6,13,0
12961,856,31,26,5,0
12960,857,18,16,7,0
12959,858,8,33,3,0
12958,859,30,51,2,2
12957,860,4,74,1,5
13002,861,36,0,23,0
13001,862,34,0,22,0
13000,863,27,0,19,0
12999,864,35,7,12,0
12998,865,21,37,4,1
12997,866,11,0,21,0
12996,867,33,0,20,0
12995,868,15,3,15,0
12994,869,22,13,8,0
12993,870,23,8,10,0
12992,871,26,0,17,0
12991,872,2,12,9,0
12990,873,24,0,18,0
12989,874,14,8,11,0
12988,875,13,28,5,0
12987,876,32,1,16,0
12986,877,3,4,14,0
12985,878,17,6,13,0
12984,879,31,26,6,0
12983,880,18,16,7,0
12982,881,8,39,3,0
12981,882,30,59,2,2
12980,883,4,84,1,6
13025,884,36,0,23,0
13024,885,34,0,22,0
13023,886,27,0,19,0
13022,887,35,7,13,0
13021,888,21,43,3,1
13020,889,11,0,21,0
13019,890,33,0,20,0
13018,891,15,8,12,0
13017,892,22,16,8,0
13016,893,23,8,11,0
13015,894,26,0,18,0
13014,895,2,12,9,0
13013,896,24,1,16,0
13012,897,14,10,10,0
13011,898,13,36,5,0
13010,899,32,1,17,0
13009,900,3,4,15,0
13008,901,17,6,14,0
13007,902,31,26,6,0
13006,903,18,16,7,0
13005,904,8,39,4,0
13004,905,30,69,2,3
13003,906,4,88,1,6
13049,907,37,2,16,0
13048,908,36,0,24,0
13047,909,34,0,23,0
13046,910,27,0,20,0
13045,911,35,7,13,0
13044,912,21,46,3,1
13043,913,11,0,22,0
13042,914,33,0,21,0
13041,915,15,8,12,0
13040,916,22,16,8,0
13039,917,23,13,9,0
13038,918,26,0,19,0
13037,919,2,13,10,0
13036,920,24,1,17,0
13035,921,14,10,11,0
13034,922,13,42,5,0
13033,923,32,1,18,0
13032,924,3,4,15,0
13031,925,17,6,14,0
13030,926,31,26,6,0
13029,927,18,16,7,0
13028,928,8,43,4,0
13027,929,30,79,2,4
13026,930,4,96,1,6
13073,931,37,2,16,0
13072,932,36,0,24,0
13071,933,34,0,23,0
13070,934,27,0,20,0
13069,935,35,7,13,0
13068,936,21,49,4,1
13067,937,11,0,22,0
13066,938,33,0,21,0
13065,939,15,10,12,0
13064,940,22,16,8,0
13063,941,23,13,9,0
13062,942,26,0,19,0
13061,943,2,13,10,0
13060,944,24,1,18,0
13059,945,14,10,11,0
13058,946,13,50,3,0
13057,947,32,2,17,0
13056,948,3,4,15,0
13055,949,17,6,14,0
13054,950,31,26,6,0
13053,951,18,21,7,0
13052,952,8,49,5,0
13051,953,30,89,2,5
13050,954,4,100,1,6
13097,955,37,10,12,0
13096,956,36,0,24,0
13095,957,34,0,23,0
13094,958,27,0,21,0
13093,959,35,7,14,0
13092,960,21,49,4,1
13091,961,11,0,22,0
13090,962,33,0,20,0
13089,963,15,10,13,0
13088,964,22,21,8,0
13087,965,23,16,10,0
13086,966,26,0,19,0
13085,967,2,19,9,0
13084,968,24,1,18,0
13083,969,14,14,11,0
13082,970,13,52,3,0
13081,971,32,2,17,0
13080,972,3,4,16,0
13079,973,17,6,15,0
13078,974,31,26,7,0
13077,975,18,31,6,1
13076,976,8,49,5,0
13075,977,30,90,2,5
13074,978,4,100,1,6
13122,979,9,0,23,0
13121,980,37,14,11,0
13120,981,36,0,25,0
13119,982,34,0,24,0
13118,983,27,0,21,0
13117,984,35,7,14,0
13116,985,21,52,4,1
13115,986,11,0,22,0
13114,987,33,0,20,0
13113,988,15,10,13,0
13112,989,22,22,8,0
13111,990,23,18,10,0
13110,991,26,0,19,0
13109,992,2,19,9,0
13108,993,24,1,18,0
13107,994,14,14,12,0
13106,995,13,62,3,1
13105,996,32,2,17,0
13104,997,3,4,16,0
13103,998,17,6,15,0
13102,999,31,26,7,0
13101,1000,18,36,6,1
13100,1001,8,49,5,0
13099,1002,30,96,2,5
13098,1003,4,108,1,6
13147,1004,9,6,15,0
13146,1005,37,14,11,0
13145,1006,36,0,25,0
13144,1007,34,0,24,0
13143,1008,27,0,22,0
13142,1009,35,7,14,0
13141,1010,21,57,4,1
13140,1011,11,0,23,0
13139,1012,33,0,21,0
13138,1013,15,12,13,0
13137,1014,22,25,8,0
13136,1015,23,18,10,0
13135,1016,26,0,20,0
13134,1017,2,20,9,0
13133,1018,24,1,19,0
13132,1019,14,14,12,0
13131,1020,13,62,3,1
13130,1021,32,2,18,0
13129,1022,3,4,17,0
13128,1023,17,6,16,0
13127,1024,31,26,7,0
13126,1025,18,40,6,1
13125,1026,8,57,5,0
13124,1027,30,106,2,6
13123,1028,4,108,1,6
13174,1029,29,0,27,0
13173,1030,38,0,24,0
13172,1031,9,6,16,0
13171,1032,37,18,10,0
13170,1033,36,0,26,0
13169,1034,34,0,25,0
13168,1035,27,0,22,0
13167,1036,35,7,15,0
13166,1037,21,63,3,1
13165,1038,11,0,23,0
13164,1039,33,0,21,0
13163,1040,15,12,13,0
13162,1041,22,28,7,0
13161,1042,23,18,11,0
13160,1043,26,0,20,0
13159,1044,2,22,9,0
13158,1045,24,1,19,0
13157,1046,14,14,12,0
13156,1047,13,62,4,1
13155,1048,32,2,18,0
13154,1049,3,4,17,0
13153,1050,17,7,14,0
13152,1051,31,26,8,0
13151,1052,18,45,6,1
13150,1053,8,57,5,0
13149,1054,30,116,1,7
13148,1055,4,116,2,6
13201,1056,29,0,27,0
13200,1057,38,0,24,0
13199,1058,9,6,16,0
13198,1059,37,18,11,0
13197,1060,36,0,26,0
13196,1061,34,0,25,0
13195,1062,27,0,22,0
13194,1063,35,7,15,0
13193,1064,21,69,4,1
13192,1065,11,0,23,0
13191,1066,33,0,21,0
13190,1067,15,15,12,0
13189,1068,22,28,7,0
13188,1069,23,20,10,0
13187,1070,26,0,20,0
13186,1071,2,23,9,0
13185,1072,24,1,19,0
13184,1073,14,14,13,0
13183,1074,13,70,3,1
13182,1075,32,2,18,0
13181,1076,3,4,17,0
13180,1077,17,7,14,0
13179,1078,31,26,8,0
13178,1079,18,50,6,1
13177,1080,8,61,5,0
13176,1081,30,116,2,7
13175,1082,4,126,1,7
13228,1083,29,0,26,0
13227,1084,38,0,24,0
13226,1085,9,6,16,0
13225,1086,37,19,11,0
13224,1087,36,0,27,0
13223,1088,34,0,25,0
13222,1089,27,0,22,0
13221,1090,35,7,15,0
13220,1091,21,72,4,1
13219,1092,11,0,23,0
13218,1093,33,0,21,0
13217,1094,15,15,12,0
13216,1095,22,30,7,0
13215,1096,23,20,10,0
13214,1097,26,0,20,0
13213,1098,2,23,9,0
13212,1099,24,1,19,0
13211,1100,14,14,13,0
13210,1101,13,80,3,2
13209,1102,32,2,18,0
13208,1103,3,4,17,0
13207,1104,17,7,14,0
13206,1105,31,26,8,0
13205,1106,18,56,6,1
13204,1107,8,65,5,0
13203,1108,30,121,2,7
13202,1109,4,134,1,7
1196,1110,21,10,1,1
1197,1111,22,8,2,0
1198,1112,4,6,3,0
1199,1113,14,5,4,0
1200,1114,17,4,5,0
1201,1115,31,3,6,0
1202,1116,32,2,7,0
1203,1117,8,1,8,0
1204,1118,15,0,9,0
1205,1119,13,0,10,0
1206,1120,23,0,11,0
1207,1121,35,0,12,0
1208,1122,39,0,13,0
1209,1123,33,0,14,0
1210,1124,40,0,15,0
1211,1125,21,10,2,1
1212,1126,22,8,4,0
1213,1127,4,16,1,1
1214,1128,14,8,5,0
1215,1129,17,4,9,0
1216,1130,31,8,6,0
1217,1131,32,3,10,0
1218,1132,8,1,12,0
1219,1133,15,8,3,0
1220,1134,13,0,13,0
1221,1135,23,4,8,0
1222,1136,35,0,17,0
1223,1137,39,0,14,0
1224,1138,33,0,15,0
1225,1139,40,0,18,0
1226,1140,2,6,7,0
1227,1141,30,2,11,0
1228,1142,27,0,16,0
3805,1143,37,4,11,0
3804,1144,27,0,19,0
3803,1145,30,2,14,0
3802,1146,2,6,10,0
3801,1147,40,0,18,0
3800,1148,33,0,15,0
3799,1149,39,0,17,0
3798,1150,35,0,16,0
3797,1151,23,9,4,0
3796,1152,13,2,13,0
3795,1153,15,16,2,0
3794,1154,8,7,8,0
3793,1155,32,3,12,0
3792,1156,31,8,7,0
3791,1157,17,7,9,0
3790,1158,14,9,5,0
3789,1159,4,26,1,2
3788,1160,22,8,6,0
3787,1161,21,10,3,1
3826,1162,24,1,17,0
3825,1163,25,6,12,0
3824,1164,37,4,14,0
3823,1165,27,0,21,0
3822,1166,30,10,4,0
3821,1167,2,9,5,0
3820,1168,40,0,20,0
3819,1169,33,0,18,0
3818,1170,39,0,19,0
3817,1171,35,5,13,0
3816,1172,23,9,6,0
3815,1173,13,2,16,0
3813,1174,8,7,11,0
3812,1175,32,3,15,0
3811,1176,31,8,10,0
3810,1177,17,9,8,0
3808,1178,4,36,1,3
3807,1179,22,8,9,0
64338,1180,19,0,24,0
64337,1181,27,0,21,0
64336,1182,2,9,10,0
64335,1183,30,10,7,0
64334,1184,40,0,20,0
64333,1185,33,0,18,0
64332,1186,39,0,19,0
64331,1187,11,0,23,0
64330,1188,35,5,13,0
64329,1189,23,14,5,0
64328,1190,18,0,22,0
64327,1191,13,2,16,0
64326,1192,15,26,2,0
64325,1193,8,17,3,1
64324,1194,32,3,15,0
64323,1195,31,10,8,0
64322,1196,17,12,6,0
64321,1197,14,10,9,0
64320,1198,4,44,1,3
64319,1199,22,8,11,0
64318,1200,21,14,4,1
1290,1201,21,14,7,1
1291,1202,22,9,11,0
1292,1203,4,49,1,3
1293,1204,14,10,10,0
1294,1205,17,18,4,0
1295,1206,31,14,8,0
1296,1207,32,3,15,0
1297,1208,8,27,2,2
1298,1209,15,26,3,0
1299,1210,13,2,16,0
1300,1211,23,17,6,0
1301,1212,35,5,13,0
1302,1213,39,0,19,0
1303,1214,33,0,18,0
1304,1215,40,0,20,0
1305,1216,2,17,5,0
1306,1217,30,12,9,0
1307,1218,27,0,21,0
1308,1219,37,4,14,0
1309,1220,25,6,12,0
1310,1221,24,1,17,0
1311,1222,21,17,6,1
1312,1223,22,15,10,0
1313,1224,4,59,1,4
1314,1225,14,15,11,0
1315,1226,17,18,5,0
1316,1227,31,16,9,0
1317,1228,32,3,15,0
1318,1229,8,27,2,2
1319,1230,15,27,3,0
1320,1231,13,2,16,0
1321,1232,23,17,7,0
1322,1233,35,5,13,0
1323,1234,39,0,20,0
1324,1235,33,0,18,0
1325,1236,40,0,21,0
1326,1237,2,25,4,0
1327,1238,30,16,8,0
1328,1239,27,0,23,0
1329,1240,37,4,14,0
1330,1241,25,6,12,0
1331,1242,24,1,17,0
1332,1243,18,0,19,0
1333,1244,11,0,22,0
3849,1245,11,0,23,0
3848,1246,18,0,19,0
3847,1247,24,1,17,0
3846,1248,25,6,13,0
3845,1249,37,4,15,0
3844,1250,27,0,21,0
3843,1251,30,24,5,0
3842,1252,2,25,4,0
3841,1253,40,0,22,0
3840,1254,33,0,18,0
3839,1255,39,0,20,0
3838,1256,35,5,14,0
3837,1257,23,20,8,0
3836,1258,13,7,12,0
3835,1259,15,27,3,0
3834,1260,8,37,2,3
3833,1261,32,4,16,0
3832,1262,31,16,11,0
3831,1263,17,22,6,0
3830,1264,14,17,10,0
3829,1265,4,59,1,4
3828,1266,22,21,7,0
3827,1267,21,17,9,1
3524,1268,11,0,23,0
3523,1269,18,0,22,0
3522,1270,24,1,21,0
3521,1271,25,6,14,0
3520,1272,37,4,18,0
3519,1273,27,4,17,0
3518,1274,30,34,3,1
3517,1275,2,25,6,0
3516,1276,40,3,20,0
3515,1277,33,6,13,0
3514,1278,39,5,16,0
3513,1279,35,5,15,0
3512,1280,23,20,8,0
3511,1281,13,7,12,0
3510,1282,15,27,5,0
3509,1283,8,37,2,3
3508,1284,32,4,19,0
3507,1285,31,16,11,0
3506,1286,17,22,7,0
3505,1287,14,17,10,0
3504,1288,4,59,1,4
3503,1289,22,29,4,0
3502,1290,21,17,9,1
1380,1291,21,20,9,1
1381,1292,22,29,5,0
1382,1293,4,69,1,5
1383,1294,14,17,10,0
1384,1295,17,22,7,0
1385,1296,31,16,11,0
1386,1297,32,4,20,0
1387,1298,8,45,2,3
1388,1299,15,31,4,0
1389,1300,13,7,12,0
1390,1301,23,22,8,0
1391,1302,35,6,15,0
1392,1303,39,5,17,0
1393,1304,33,6,13,0
1394,1305,40,3,21,0
1395,1306,2,25,6,0
1396,1307,30,40,3,1
1397,1308,27,4,18,0
1398,1309,37,4,19,0
1399,1310,25,6,14,0
1400,1311,24,1,22,0
1401,1312,18,5,16,0
1402,1313,11,0,23,0
1403,1314,21,25,7,1
1404,1315,22,31,4,0
1405,1316,4,77,1,5
1406,1317,14,17,11,0
1407,1318,17,22,10,0
1408,1319,31,26,6,1
1409,1320,32,4,20,0
1410,1321,8,51,2,3
1411,1322,15,31,5,0
1412,1323,13,7,13,0
1413,1324,23,23,9,0
1414,1325,35,6,16,0
1415,1326,39,5,17,0
1416,1327,33,6,14,0
1417,1328,40,3,21,0
1418,1329,2,25,8,0
1419,1330,30,43,3,1
1420,1331,27,4,18,0
1421,1332,37,4,19,0
1422,1333,25,6,15,0
1423,1334,24,1,22,0
1424,1335,18,9,12,0
1425,1336,11,0,23,0
1426,1337,21,30,7,1
1427,1338,22,31,5,0
1428,1339,4,87,1,6
1429,1340,14,19,11,0
1430,1341,17,22,10,0
1431,1342,31,34,4,1
1432,1343,32,4,20,0
1433,1344,8,51,2,3
1434,1345,15,31,6,0
1435,1346,13,8,13,0
1436,1347,23,26,8,0
1437,1348,35,6,16,0
1438,1349,39,5,17,0
1439,1350,33,6,14,0
1440,1351,40,3,21,0
1441,1352,2,25,9,0
1442,1353,30,47,3,1
1443,1354,27,4,18,0
1444,1355,37,4,19,0
1445,1356,25,6,15,0
1446,1357,24,1,22,0
1447,1358,18,15,12,0
1448,1359,11,0,23,0
1449,1360,38,0,24,0
1450,1361,21,30,8,1
1451,1362,22,31,7,0
1452,1363,4,87,1,6
1453,1364,14,19,12,0
1454,1365,17,24,10,0
1455,1366,31,34,5,1
1456,1367,32,4,20,0
1457,1368,8,61,2,4
1458,1369,15,36,4,0
1459,1370,13,8,13,0
1460,1371,23,32,6,0
1461,1372,35,6,16,0
1462,1373,39,5,17,0
1463,1374,33,6,14,0
1464,1375,40,3,21,0
1465,1376,2,28,9,0
1466,1377,30,55,3,1
1467,1378,27,4,18,0
1468,1379,37,4,19,0
1469,1380,25,6,15,0
1470,1381,24,1,22,0
1471,1382,18,19,11,0
1472,1383,11,1,23,0
1473,1384,38,0,24,0
1474,1385,21,35,6,1
1475,1386,22,31,8,0
1476,1387,4,95,1,6
1477,1388,14,21,12,0
1478,1389,17,24,10,0
1479,1390,31,40,4,1
1480,1391,32,5,18,0
1481,1392,8,71,2,5
1482,1393,15,39,5,0
1483,1394,13,8,13,0
1484,1395,23,32,7,0
1485,1396,35,6,16,0
1486,1397,39,5,17,0
1487,1398,33,6,14,0
1488,1399,40,3,21,0
1489,1400,2,28,9,0
1490,1401,30,55,3,1
1491,1402,27,4,19,0
1492,1403,37,4,20,0
1493,1404,25,6,15,0
1494,1405,24,1,23,0
1495,1406,18,23,11,0
1496,1407,11,1,22,0
1497,1408,38,0,24,0
1498,1409,21,41,6,1
1499,1410,22,31,8,0
1500,1411,4,103,1,6
1501,1412,14,21,12,0
1502,1413,17,24,11,0
1503,1414,31,50,4,2
1504,1415,32,5,18,0
1505,1416,8,76,2,5
1506,1417,15,43,5,0
1507,1418,13,8,13,0
1508,1419,23,35,7,0
1509,1420,35,6,16,0
1510,1421,39,5,17,0
1511,1422,33,6,14,0
1512,1423,40,3,21,0
1513,1424,2,28,9,0
1514,1425,30,55,3,1
1515,1426,27,4,19,0
1516,1427,37,4,20,0
1517,1428,25,6,15,0
1518,1429,24,1,24,0
1519,1430,18,24,10,0
1520,1431,11,1,23,0
1521,1432,38,0,25,0
1522,1433,42,2,22,0
1523,1434,21,41,6,1
1524,1435,22,35,8,0
1525,1436,4,111,1,6
1526,1437,14,21,12,0
1527,1438,17,29,10,0
1528,1439,31,50,4,2
1529,1440,32,5,18,0
1530,1441,8,86,2,6
1531,1442,15,43,5,0
1532,1443,13,8,14,0
1533,1444,23,37,7,0
1534,1445,35,9,13,0
1535,1446,39,5,17,0
1536,1447,33,7,15,0
1537,1448,40,3,21,0
1538,1449,2,28,11,0
1539,1450,30,55,3,1
1540,1451,27,4,19,0
1541,1452,37,4,20,0
1542,1453,25,6,16,0
1543,1454,24,1,24,0
1544,1455,18,30,9,0
1545,1456,11,1,23,0
1546,1457,38,0,25,0
1547,1458,42,2,22,0
1548,1459,21,45,5,1
